date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:58:51	21226/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22a8838516f15beb53164e920f5f009901%22	https://billsakshi.com/category/marketing/feed/	/home/ramps/Desktop/bilsakshi/billsakshi.com/category/marketing/feed/index.html	(from https://billsakshi.com/category/marketing/)
14:58:53	868/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22a8838516f15beb53164e920f5f009901%22	https://billsakshi.com/design/the-best-saas-tools-to-boost-business-growth/feed/	/home/ramps/Desktop/bilsakshi/billsakshi.com/design/the-best-saas-tools-to-boost-business-growth/feed/index.html	(from https://billsakshi.com/design/the-best-saas-tools-to-boost-business-growth/)
14:58:55	6483/6483	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:49%20GMT	https://billsakshi.com/wp-json/wp/v2/posts/142	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/posts/142.json	(from https://billsakshi.com/business/20-business-blogs-that-will-blow-your-mind/)
14:58:55	2409/2409	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:49%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fbusiness%2F20-business-blogs-that-will-blow-your-mind%2F	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embed3d7c.json	(from https://billsakshi.com/business/20-business-blogs-that-will-blow-your-mind/)
14:58:56	902/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22a8838516f15beb53164e920f5f009901%22	https://billsakshi.com/freelance/want-to-grow-your-business-you-need-a-growth-strategy/feed/	/home/ramps/Desktop/bilsakshi/billsakshi.com/freelance/want-to-grow-your-business-you-need-a-growth-strategy/feed/index.html	(from https://billsakshi.com/freelance/want-to-grow-your-business-you-need-a-growth-strategy/)
14:58:57	594/594	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:51%20GMT	https://billsakshi.com/wp-json/wp/v2/categories/6	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/categories/6.json	(from https://billsakshi.com/category/marketing/)
14:58:59	6487/6487	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:53%20GMT	https://billsakshi.com/wp-json/wp/v2/posts/141	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/posts/141.json	(from https://billsakshi.com/design/the-best-saas-tools-to-boost-business-growth/)
14:59:01	11162/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22a8838516f15beb53164e920f5f009901%22	https://billsakshi.com/category/freelance/feed/	/home/ramps/Desktop/bilsakshi/billsakshi.com/category/freelance/feed/index.html	(from https://billsakshi.com/category/freelance/)
14:59:01	2432/2432	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:55%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fdesign%2Fthe-best-saas-tools-to-boost-business-growth%2F	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embed28be.json	(from https://billsakshi.com/design/the-best-saas-tools-to-boost-business-growth/)
14:59:02	6518/6518	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:56%20GMT	https://billsakshi.com/wp-json/wp/v2/posts/140	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/posts/140.json	(from https://billsakshi.com/freelance/want-to-grow-your-business-you-need-a-growth-strategy/)
14:59:03	913/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22a8838516f15beb53164e920f5f009901%22	https://billsakshi.com/design/tools-and-tips-to-successfully-organize-your-small-business/feed/	/home/ramps/Desktop/bilsakshi/billsakshi.com/design/tools-and-tips-to-successfully-organize-your-small-business/feed/index.html	(from https://billsakshi.com/design/tools-and-tips-to-successfully-organize-your-small-business/)
14:59:04	2466/2466	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:28:58%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Ffreelance%2Fwant-to-grow-your-business-you-need-a-growth-strategy%2F	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embed8704.json	(from https://billsakshi.com/freelance/want-to-grow-your-business-you-need-a-growth-strategy/)
14:59:07	594/594	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:29:01%20GMT	https://billsakshi.com/wp-json/wp/v2/categories/5	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/categories/5.json	(from https://billsakshi.com/category/freelance/)
14:59:07	52752/52752	UR-MC-	404	error ('Not%20Found')	text/html	date:Thu,%2016%20May%202024%2009:29:04%20GMT	https://billsakshi.com/wp-content/uploads/2021/04/david-villasana-1vFLiUsIS6E-unsplash-1024x683-1.jpg	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-content/uploads/2021/04/david-villasana-1vFLiUsIS6E-unsplash-1024x683-1.jpg	(from https://billsakshi.com/design/tools-and-tips-to-successfully-organize-your-small-business/)
14:59:09	896/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22a8838516f15beb53164e920f5f009901%22	https://billsakshi.com/marketing/writing-a-business-case-what-it-is-and-how-to-write/feed/	/home/ramps/Desktop/bilsakshi/billsakshi.com/marketing/writing-a-business-case-what-it-is-and-how-to-write/feed/index.html	(from https://billsakshi.com/marketing/writing-a-business-case-what-it-is-and-how-to-write/)
14:59:09	6534/6534	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:29:03%20GMT	https://billsakshi.com/wp-json/wp/v2/posts/139	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/posts/139.json	(from https://billsakshi.com/design/tools-and-tips-to-successfully-organize-your-small-business/)
14:59:09	2492/2492	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:29:03%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fdesign%2Ftools-and-tips-to-successfully-organize-your-small-business%2F	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embed9363.json	(from https://billsakshi.com/design/tools-and-tips-to-successfully-organize-your-small-business/)
14:59:10	887/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22a8838516f15beb53164e920f5f009901%22	https://billsakshi.com/design/5-stages-of-team-development-what-you-need-to-know/feed/	/home/ramps/Desktop/bilsakshi/billsakshi.com/design/5-stages-of-team-development-what-you-need-to-know/feed/index.html	(from https://billsakshi.com/design/5-stages-of-team-development-what-you-need-to-know/)
14:59:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2009:29:11%20GMT	https://billsakshi.com/?p=536	/home/ramps/Desktop/bilsakshi/billsakshi.com/indexd379.html	(from https://billsakshi.com/pricing/)
14:59:13	115/115	UR-MC-	400	error ('Bad%20Request')	application/json	date:Thu,%2016%20May%202024%2009:29:12%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fpricing%2F&format=xml	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embedc240	(from https://billsakshi.com/pricing/)
14:59:14	6512/6512	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:29:07%20GMT	https://billsakshi.com/wp-json/wp/v2/posts/138	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/posts/138.json	(from https://billsakshi.com/marketing/writing-a-business-case-what-it-is-and-how-to-write/)
14:59:15	2457/2457	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:29:09%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fmarketing%2Fwriting-a-business-case-what-it-is-and-how-to-write%2F	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embedf6eb.json	(from https://billsakshi.com/marketing/writing-a-business-case-what-it-is-and-how-to-write/)
14:59:16	6506/6506	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:29:10%20GMT	https://billsakshi.com/wp-json/wp/v2/posts/147	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/wp/v2/posts/147.json	(from https://billsakshi.com/design/5-stages-of-team-development-what-you-need-to-know/)
14:59:16	2446/2446	UR-MC-	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2009:29:13%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fdesign%2F5-stages-of-team-development-what-you-need-to-know%2F	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embed9329.json	(from https://billsakshi.com/design/5-stages-of-team-development-what-you-need-to-know/)
14:59:16	86992/-1	---M--	200	added ('OK')	text/html	date:Thu,%2016%20May%202024%2009:29:15%20GMT	https://billsakshi.com/marketing/writing-a-business-case-what-it-is-and-how-to-write/	/home/ramps/Desktop/bilsakshi/billsakshi.com/marketing/writing-a-business-case-what-it-is-and-how-to-write/index.html	(from https://billsakshi.com/blog/)
14:59:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2009:29:15%20GMT	https://billsakshi.com/?p=873	/home/ramps/Desktop/bilsakshi/billsakshi.com/indexcc82.html	(from https://billsakshi.com/services/)
14:59:18	115/115	UR-MC-	400	error ('Bad%20Request')	application/json	date:Thu,%2016%20May%202024%2009:29:16%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fservices%2F&format=xml	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embed2f7e	(from https://billsakshi.com/services/)
14:59:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2009:29:18%20GMT	https://billsakshi.com/?p=392	/home/ramps/Desktop/bilsakshi/billsakshi.com/indexead8.html	(from https://billsakshi.com/support-faq/)
14:59:20	115/115	UR-MC-	400	error ('Bad%20Request')	application/json	date:Thu,%2016%20May%202024%2009:29:19%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fsupport-faq%2F&format=xml	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embed0427	(from https://billsakshi.com/support-faq/)
14:59:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2009:29:19%20GMT	https://billsakshi.com/?p=790	/home/ramps/Desktop/bilsakshi/billsakshi.com/index895e.html	(from https://billsakshi.com/contact/)
14:59:22	115/115	UR-MC-	400	error ('Bad%20Request')	application/json	date:Thu,%2016%20May%202024%2009:29:20%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fcontact%2F&format=xml	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embed08ef	(from https://billsakshi.com/contact/)
14:59:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2009:29:22%20GMT	https://billsakshi.com/?p=1	/home/ramps/Desktop/bilsakshi/billsakshi.com/indexcff1.html	(from https://billsakshi.com/uncategorized/hello-world/)
14:59:24	115/115	UR-MC-	400	error ('Bad%20Request')	application/json	date:Thu,%2016%20May%202024%2009:29:23%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Funcategorized%2Fhello-world%2F&format=xml	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embedace9	(from https://billsakshi.com/uncategorized/hello-world/)
14:59:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2009:29:24%20GMT	https://billsakshi.com/?p=146	/home/ramps/Desktop/bilsakshi/billsakshi.com/indexf488.html	(from https://billsakshi.com/saas/why-startups-fail-11-mistakes-founders-keep-making/)
14:59:26	115/115	UR-MC-	400	error ('Bad%20Request')	application/json	date:Thu,%2016%20May%202024%2009:29:25%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fsaas%2Fwhy-startups-fail-11-mistakes-founders-keep-making%2F&format=xml	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embed0212	(from https://billsakshi.com/saas/why-startups-fail-11-mistakes-founders-keep-making/)
14:59:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2009:29:25%20GMT	https://billsakshi.com/?p=145	/home/ramps/Desktop/bilsakshi/billsakshi.com/indexbe3b.html	(from https://billsakshi.com/business/the-8-step-process-we-used-to-start-a-successful-podcast/)
14:59:28	115/115	UR-MC-	400	error ('Bad%20Request')	application/json	date:Thu,%2016%20May%202024%2009:29:27%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fbusiness%2Fthe-8-step-process-we-used-to-start-a-successful-podcast%2F&format=xml	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embed7fe2	(from https://billsakshi.com/business/the-8-step-process-we-used-to-start-a-successful-podcast/)
14:59:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2009:29:28%20GMT	https://billsakshi.com/?p=144	/home/ramps/Desktop/bilsakshi/billsakshi.com/index421d.html	(from https://billsakshi.com/business/be-remarkable-how-to-make-your-business-stand-out/)
14:59:30	115/115	UR-MC-	400	error ('Bad%20Request')	application/json	date:Thu,%2016%20May%202024%2009:29:29%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fbusiness%2Fbe-remarkable-how-to-make-your-business-stand-out%2F&format=xml	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embedee21	(from https://billsakshi.com/business/be-remarkable-how-to-make-your-business-stand-out/)
14:59:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2009:29:30%20GMT	https://billsakshi.com/?p=143	/home/ramps/Desktop/bilsakshi/billsakshi.com/indexdc22.html	(from https://billsakshi.com/design/what-effect-will-ai-have-on-construction/)
14:59:32	115/115	UR-MC-	400	error ('Bad%20Request')	application/json	date:Thu,%2016%20May%202024%2009:29:30%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fdesign%2Fwhat-effect-will-ai-have-on-construction%2F&format=xml	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embedd8f8	(from https://billsakshi.com/design/what-effect-will-ai-have-on-construction/)
14:59:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2009:29:32%20GMT	https://billsakshi.com/?p=142	/home/ramps/Desktop/bilsakshi/billsakshi.com/indexee5b.html	(from https://billsakshi.com/business/20-business-blogs-that-will-blow-your-mind/)
14:59:34	115/115	UR-MC-	400	error ('Bad%20Request')	application/json	date:Thu,%2016%20May%202024%2009:29:33%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fbusiness%2F20-business-blogs-that-will-blow-your-mind%2F&format=xml	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embed47f2	(from https://billsakshi.com/business/20-business-blogs-that-will-blow-your-mind/)
14:59:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2009:29:33%20GMT	https://billsakshi.com/?p=141	/home/ramps/Desktop/bilsakshi/billsakshi.com/index269b.html	(from https://billsakshi.com/design/the-best-saas-tools-to-boost-business-growth/)
14:59:36	115/115	UR-MC-	400	error ('Bad%20Request')	application/json	date:Thu,%2016%20May%202024%2009:29:34%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fdesign%2Fthe-best-saas-tools-to-boost-business-growth%2F&format=xml	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embed8719	(from https://billsakshi.com/design/the-best-saas-tools-to-boost-business-growth/)
14:59:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2009:29:36%20GMT	https://billsakshi.com/?p=140	/home/ramps/Desktop/bilsakshi/billsakshi.com/index248a.html	(from https://billsakshi.com/freelance/want-to-grow-your-business-you-need-a-growth-strategy/)
14:59:38	115/115	UR-MC-	400	error ('Bad%20Request')	application/json	date:Thu,%2016%20May%202024%2009:29:37%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Ffreelance%2Fwant-to-grow-your-business-you-need-a-growth-strategy%2F&format=xml	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embed9dda	(from https://billsakshi.com/freelance/want-to-grow-your-business-you-need-a-growth-strategy/)
14:59:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2009:29:38%20GMT	https://billsakshi.com/?p=139	/home/ramps/Desktop/bilsakshi/billsakshi.com/indexb4d2.html	(from https://billsakshi.com/design/tools-and-tips-to-successfully-organize-your-small-business/)
14:59:40	115/115	UR-MC-	400	error ('Bad%20Request')	application/json	date:Thu,%2016%20May%202024%2009:29:39%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fdesign%2Ftools-and-tips-to-successfully-organize-your-small-business%2F&format=xml	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embedeae1	(from https://billsakshi.com/design/tools-and-tips-to-successfully-organize-your-small-business/)
14:59:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2009:29:40%20GMT	https://billsakshi.com/?p=138	/home/ramps/Desktop/bilsakshi/billsakshi.com/index1a26.html	(from https://billsakshi.com/marketing/writing-a-business-case-what-it-is-and-how-to-write/)
14:59:42	115/115	UR-MC-	400	error ('Bad%20Request')	application/json	date:Thu,%2016%20May%202024%2009:29:41%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fmarketing%2Fwriting-a-business-case-what-it-is-and-how-to-write%2F&format=xml	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embede286	(from https://billsakshi.com/marketing/writing-a-business-case-what-it-is-and-how-to-write/)
14:59:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2009:29:42%20GMT	https://billsakshi.com/?p=147	/home/ramps/Desktop/bilsakshi/billsakshi.com/index2fa7.html	(from https://billsakshi.com/design/5-stages-of-team-development-what-you-need-to-know/)
14:59:44	115/115	UR-MC-	400	error ('Bad%20Request')	application/json	date:Thu,%2016%20May%202024%2009:29:43%20GMT	https://billsakshi.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbillsakshi.com%2Fdesign%2F5-stages-of-team-development-what-you-need-to-know%2F&format=xml	/home/ramps/Desktop/bilsakshi/billsakshi.com/wp-json/oembed/1.0/embed44a7	(from https://billsakshi.com/design/5-stages-of-team-development-what-you-need-to-know/)
